paper,author
w10125,w3570.01
w10125,w10125.01
w10126,w4681.02
w10126,w8982.02
w10127,w10017.02
w10128,w1647.02
w10128,w3892.02
w10128,w10128.01
w10129,w0034.01
w10129,w7773.01
w10130,w1480.03
w10130,w10130.02
w10131,w6210.01
w10131,w8240.01
w10131,w8242.02
w10132,w0056.01
w10132,w6038.02
w10132,w9034.02
w10133,w4726.03
w10133,w6075.02
w10133,w10133.02
w10134,w8760.01
w10135,w3117.01
w10135,w9202.01
w10136,w1671.02
w10136,w4606.02
w10136,w5605.01
w10137,w0337.04
w10137,w10137.01
w10138,w0337.04
w10138,w9485.01
w10139,w0337.02
w10139,w9480.02
w10140,w0337.02
w10140,w5993.01
w10141,w4643.01
w10141,w10141.02
w10142,w7024.02
w10143,w0337.04
w10144,w0748.02
w10144,w10144.01
w10145,w1075.01
w10145,w2779.02
w10145,w10145.03
w10146,w9970.01
w10147,w0326.01
w10147,w8931.01
w10148,w4614.02
w10148,w6744.01
w10149,w7014.02
w10149,w9220.02
w10150,w0226.01
w10151,w9502.02
w10151,w10151.02
w10151,w10151.03
w10152,w6024.02
w10152,w9117.02
w10153,w2628.04
w10153,w5755.02
w10154,w0344.01
w10155,w7041.02
w10156,w5324.02
w10156,w10156.02
w10157,w1672.02
w10157,w6011.02
w10158,w4681.02
w10158,w8386.02
w10158,w9323.01
w10159,w5226.02
w10159,w10159.01
w10159,w10159.03
w10160,w10160.01
w10160,w10160.02
w10161,w1969.01
w10161,w2171.01
w10162,w0114.01
w10162,w0286.01
w10163,w0335.01
w10164,w5343.01
w10164,w7041.02
w10164,w8055.02
w10165,w5689.02
w10165,w5755.02
w10165,w6723.02
w10166,w3787.02
w10167,w5516.01
w10167,w10167.02
w10168,w0337.04
w10168,w10168.01
w10169,w5324.01
w10169,w10169.02
w10170,w0987.03
w10171,w1480.03
w10171,w10171.02
w10171,w10171.03
w10172,w6332.02
w10172,w10172.02
w10173,w10173.01
w10173,w10173.02
w10174,w10020.01
w10175,w7282.01
w10175,w10175.01
w10176,w0987.03
w10176,w2308.02
w10176,w10176.01
w10177,w0225.01
w10177,w3882.01
w10177,w5277.02
w10177,w10177.01
w10177,w10177.02
w10177,w10177.05
w10177,w10177.07
w10178,w10178.01
w10179,w8871.02
w10179,w10179.01
w10179,w10179.02
w10180,w0424.01
w10181,w0337.04
w10182,w6135.01
w10182,w10182.02
w10183,w0089.01
w10184,w1672.02
w10185,w5181.01
w10185,w5343.01
w10186,w0519.01
w10186,w10186.02
w10187,w1157.01
w10187,w10187.01
w10188,w4074.03
w10188,w6234.01
w10188,w6234.03
w10189,w0794.02
w10189,w1590.02
w10189,w10189.01
w10190,w2161.01
w10191,w3787.02
w10191,w7790.01
w10192,w0051.01
w10192,w10192.02
w10193,w3067.01
w10194,w9566.02
w10195,w0839.01
w10196,w0839.01
w10197,w1977.01
w10197,w10197.01
w10198,w1977.01
w10198,w4713.01
w10199,w0371.01
w10199,w9487.01
w10200,w4074.03
w10200,w7175.01
w10200,w9523.03
w10201,w0329.02
w10201,w5767.01
w10202,w0226.01
w10202,w10202.02
w10203,w3787.02
w10204,w8497.01
w10204,w8497.03
w10205,w9631.02
w10205,w10205.01
w10205,w10205.02
w10206,w6629.02
w10206,w7692.01
w10207,w3385.01
w10208,w9810.01
w10209,w3104.02
w10209,w10209.01
w10210,w3986.01
w10211,w9988.01
w10212,w0908.02
w10213,w1706.01
w10214,w1729.03
w10214,w3473.02
w10214,w3535.01
w10214,w10214.03
w10215,w8660.01
w10216,w2311.01
w10216,w4687.02
w10216,w8735.02
w10217,w8265.02
w10217,w9369.02
w10218,w2541.02
w10218,w4211.03
w10219,w2470.01
w10219,w5455.02
w10219,w7526.02
w10220,w0502.01
w10220,w8379.02
w10220,w10220.03
w10221,w10192.02
w10221,w10221.02
w10222,w10192.02
w10222,w10221.02
w10223,w5689.02
w10224,w3484.01
w10224,w10224.01
w10225,w3484.01
w10225,w5375.03
w10225,w10225.01
w10226,w6412.01
w10226,w8745.02
w10226,w10226.03
w10227,w1665.01
w10227,w6798.03
w10228,w4469.01
w10228,w5635.01
w10228,w5728.01
w10228,w7878.03
w10229,w5399.02
w10230,w8265.02
w10230,w9369.02
w10231,w3241.01
w10231,w10187.01
w10231,w10231.02
w10232,w4242.03
w10232,w4443.03
w10233,w1803.02
w10233,w5755.02
w10234,w1303.01
w10234,w3986.01
w10235,w6616.02
w10235,w7005.02
w10235,w9685.02
w10235,w10235.02
w10236,w8551.01
w10236,w8887.02
w10237,w0826.01
w10237,w3665.01
w10238,w3185.02
w10238,w7862.01
w10238,w7862.02
w10239,w1734.01
w10239,w2046.01
w10239,w6791.01
w10240,w5728.01
w10240,w6723.02
w10240,w8449.02
w10241,w1940.01
w10241,w2308.02
w10242,w8343.02
w10243,w1200.01
w10243,w6059.03
w10244,w2420.02
w10244,w10244.02
w10245,w2122.02
w10245,w5784.01
w10246,w2122.02
w10246,w3223.02
w10246,w7793.01
w10247,w4914.01
w10248,w1303.01
w10248,w2708.02
w10249,w2086.02
w10249,w2514.01
w10250,w5633.01
w10250,w5722.01
w10251,w3417.02
w10251,w10091.02
w10252,w5421.02
w10252,w5612.01
w10253,w7014.02
w10253,w9220.02
w10254,w1932.02
w10254,w2209.02
w10254,w7027.02
w10255,w2209.02
w10255,w7387.02
w10255,w10255.03
w10256,w6963.01
w10256,w8616.02
w10257,w8260.01
w10257,w9003.03
w10258,w10041.01
w10258,w10258.02
w10259,w2541.02
w10260,w4215.02
w10260,w9604.01
w10260,w10260.03
w10261,w7014.02
w10261,w9220.02
w10261,w9372.04
w10262,w3986.01
w10263,w1203.01
w10263,w8240.01
w10264,w3617.02
w10264,w6656.01
w10264,w8763.01
w10265,w8760.01
w10266,w0371.01
w10266,w10266.01
w10266,w10266.02
w10267,w1049.01
w10267,w1581.01
w10268,w4242.03
w10268,w4381.01
w10269,w1303.01
w10270,w6763.02
w10270,w7069.02
w10270,w7144.02
w10271,w7068.01
w10272,w3190.02
w10272,w7014.02
w10272,w9220.02
w10273,w7366.01
w10274,w7673.01
w10275,w0508.01
w10275,w6616.02
w10275,w9685.02
w10276,w1063.01
w10277,w1063.01
w10278,w7127.01
w10278,w9757.01
w10279,w10020.01
w10280,w1581.01
w10281,w8605.01
w10281,w10281.02
w10282,w7796.02
w10282,w9314.01
w10283,w5535.03
w10283,w10283.02
w10283,w10283.03
w10284,w7267.01
w10285,w8284.01
w10286,w3179.02
w10287,w1015.02
w10288,w5938.02
w10288,w10288.01
w10289,w4354.01
w10289,w8125.01
w10289,w10289.03
w10290,w0253.01
w10290,w0485.01
w10291,w0253.01
w10292,w2086.02
w10292,w2514.01
w10293,w4354.01
w10293,w8125.01
w10293,w10289.03
w10294,w1075.01
w10295,w10295.01
w10296,w0855.01
w10296,w7993.01
w10297,w1558.01
w10297,w1734.01
w10297,w8527.01
w10298,w0288.01
w10298,w7448.01
w10299,w0880.01
w10300,w6065.01
w10300,w10069.01
w10301,w6590.01
w10301,w7644.02
w10301,w7644.03
w10302,w1063.01
w10303,w10020.01
w10304,w1049.01
w10304,w10304.02
w10305,w0415.01
w10305,w0415.02
w10306,w7594.01
w10306,w8760.01
w10306,w10306.03
w10307,w9314.01
w10307,w10307.02
w10308,w3428.02
w10309,w7234.01
w10310,w0885.02
w10311,w0890.03
w10312,w3787.02
w10312,w5184.01
w10312,w5399.02
w10313,w1940.01
w10313,w7155.02
w10314,w5612.01
w10314,w10314.01
w10315,w1952.01
w10315,w4268.01
w10316,w3733.01
w10317,w7846.01
w10317,w8760.01
w10318,w8265.01
w10318,w8265.02
w10319,w5062.01
w10319,w9936.02
w10320,w3986.01
w10320,w10145.03
w10321,w0508.01
w10322,w1919.01
w10322,w7893.02
w10323,w10323.01
w10323,w10323.02
w10324,w4474.03
w10324,w8481.01
w10325,w3473.01
w10325,w4981.01
w10326,w6686.02
w10327,w10327.01
w10328,w0671.01
w10329,w1480.03
w10329,w2079.01
w10329,w9011.03
w10330,w5967.03
w10330,w7059.02
w10331,w0375.01
w10332,w0544.01
w10332,w2043.03
w10332,w4016.01
w10333,w9748.01
w10334,w4647.01
w10334,w8798.02
w10334,w10334.01
w10335,w0375.01
w10336,w7267.02
w10336,w10336.01
w10337,w1803.02
w10337,w5755.02
w10337,w8507.01
w10338,w4453.02
w10338,w6699.01
w10338,w10338.01
w10339,w10339.01
w10339,w10339.02
w10340,w0772.02
w10340,w4820.01
w10341,w0662.01
w10342,w1940.01
w10342,w4486.02
w10343,w5901.02
w10343,w7033.01
w10343,w10343.01
w10344,w0388.02
w10344,w4044.01
w10344,w4646.01
w10345,w5409.02
w10345,w6377.01
w10346,w7068.01
w10347,w9202.01
w10347,w9241.01
w10348,w5689.02
w10348,w9146.01
w10349,w0143.01
w10350,w10192.02
w10350,w10221.02
w10350,w10350.02
w10351,w4242.03
w10351,w4443.03
w10351,w5414.01
w10352,w5901.02
w10353,w6612.02
w10353,w8998.03
w10353,w10353.01
w10354,w9988.01
w10355,w1672.02
w10355,w10355.02
w10356,w6492.01
w10357,w7422.01
w10358,w3223.01
w10358,w3223.02
w10358,w9104.01
w10359,w1539.01
w10360,w4438.02
w10361,w0519.01
w10362,w4761.02
w10362,w10362.02
w10362,w10362.03
w10363,w9728.01
w10363,w10363.02
w10364,w4445.02
w10364,w10364.02
w10365,w1388.01
w10365,w10365.01
w10365,w10365.03
w10366,w1388.01
w10366,w1952.01
w10367,w1558.01
w10367,w8660.01
w10367,w10367.03
w10367,w10367.04
w10368,w3033.01
w10368,w3729.01
w10369,w6873.01
w10369,w8343.02
w10370,w6873.01
w10370,w8343.02
w10371,w3833.02
w10372,w8127.01
w10372,w8404.03
w10373,w3385.01
w10374,w3557.02
w10375,w0676.01
w10375,w10375.02
w10376,w2600.01
w10376,w9305.01
w10377,w0022.01
w10377,w8123.01
w10377,w10377.03
w10378,w5475.01
w10378,w10378.02
w10379,w2677.02
w10379,w3245.01
w10380,w4875.02
w10380,w5944.02
w10380,w8386.02
w10381,w9480.02
w10381,w10381.01
w10382,w5891.02
w10383,w7124.01
w10383,w10383.02
w10383,w10383.03
w10384,w3755.02
w10384,w10384.01
w10385,w9748.01
w10386,w4920.01
w10386,w9281.01
w10386,w10386.03
w10386,w10386.04
w10387,w7870.01
w10387,w10387.02
w10388,w7005.02
w10388,w10388.01
w10388,w10388.02
w10388,w10388.04
w10389,w0885.02
w10390,w2669.02
w10390,w5408.01
w10391,w9502.02
w10391,w9767.01
w10392,w4658.01
w10392,w8218.01
w10392,w8768.02
w10393,w0485.01
w10393,w4711.01
w10393,w10393.02
w10394,w2669.02
w10394,w3944.01
w10395,w0508.01
w10396,w0485.01
w10396,w4711.01
w10396,w10393.02
w10397,w0975.02
w10397,w3431.01
w10398,w3033.01
w10398,w3729.01
w10398,w10353.01
w10399,w7366.01
w10399,w7922.02
w10400,w0324.02
w10401,w0050.02
w10401,w6826.02
w10402,w0502.01
w10402,w2694.02
w10403,w10403.01
w10404,w4559.01
w10404,w5722.01
w10405,w9439.03
w10405,w10405.02
w10406,w6210.01
w10406,w8240.01
w10406,w10406.02
w10407,w1679.01
w10408,w0908.02
w10408,w10408.02
w10409,w2278.01
w10409,w10409.01
w10410,w0938.02
w10410,w10410.01
w10410,w10410.02
w10411,w8969.01
w10412,w6627.01
w10412,w7213.03
w10413,w7220.03
w10413,w8309.01
w10414,w8878.02
w10415,w1399.01
w10415,w8030.01
w10416,w3467.01
w10416,w3949.02
w10416,w9568.01
w10417,w4681.02
w10417,w8982.02
w10418,w8969.01
w10418,w10418.01
w10418,w10418.03
w10419,w6616.02
w10419,w7005.02
w10419,w9131.01
w10420,w2086.02
w10420,w2514.01
w10421,w4469.01
w10421,w5183.01
w10422,w8969.01
w10423,w4643.01
w10424,w10424.01
w10424,w10424.02
w10424,w10424.03
w10424,w10424.04
w10424,w10424.05
w10424,w10424.06
w10425,w4537.01
w10425,w7109.02
w10426,w7402.01
w10427,w0895.01
w10427,w9966.01
w10427,w9966.03
w10427,w10427.02
w10428,w2991.02
w10428,w10428.01
w10428,w10428.03
w10429,w3417.02
w10429,w8605.01
w10429,w9209.01
w10430,w1932.02
w10430,w5262.01
w10431,w1216.01
w10431,w1480.03
w10432,w6245.01
w10432,w8017.01
w10433,w8095.01
w10434,w3942.02
w10434,w8805.02
w10434,w10434.02
w10435,w3417.02
w10435,w6276.01
w10436,w6616.02
w10436,w9685.02
w10437,w0022.01
w10437,w8123.01
w10437,w10377.03
w10438,w0326.01
w10438,w8931.01
w10439,w5827.01
w10439,w10439.02
w10440,w5477.01
w10440,w5889.02
w10441,w2702.01
w10442,w0008.02
w10442,w10442.01
w10443,w0885.02
w10443,w5817.02
w10444,w6156.02
w10445,w6276.01
w10445,w8563.01
w10445,w9209.01
w10446,w3892.02
w10446,w6570.02
w10447,w3421.02
w10447,w8922.02
w10447,w10447.01
w10448,w0281.01
w10448,w9376.02
w10449,w8750.01
w10449,w8750.03
w10450,w7127.01
w10450,w7185.01
w10450,w9757.01
w10451,w8903.01
w10452,w4914.01
w10452,w6664.01
w10452,w10452.03
w10453,w0884.02
w10453,w10453.01
w10454,w4469.01
w10454,w5635.01
w10454,w5728.01
w10454,w7878.03
w10455,w2600.01
w10455,w4420.02
w10456,w0281.01
w10456,w10456.02
w10457,w5812.01
w10458,w1341.01
w10458,w10458.02
w10459,w7673.01
w10460,w3002.01
w10461,w0204.01
w10461,w10461.01
w10462,w0204.01
w10462,w10461.01
w10463,w5967.03
w10463,w9480.02
w10463,w10463.03
w10464,w0073.01
w10464,w0772.02
w10464,w9919.02
w10465,w5645.03
w10465,w10465.01
w10465,w10465.03
w10466,w3557.02
w10466,w5183.01
w10467,w6322.01
w10467,w10467.01
w10468,w5901.02
w10468,w10468.01
w10468,w10468.02
w10469,w3886.01
w10469,w9970.01
w10470,w7422.01
w10471,w5755.02
w10471,w10471.01
w10472,w2676.02
w10472,w5817.02
w10473,w2676.02
w10473,w5817.02
w10474,w5478.01
w10474,w10474.02
w10475,w9445.02
w10476,w5882.01
w10476,w9398.01
w10477,w4389.01
w10477,w10477.02
w10477,w10477.03
w10477,w10477.04
w10478,w6384.03
w10479,w8814.01
w10480,w5784.01
w10480,w5827.01
w10481,w1671.02
w10481,w5605.01
w10481,w7447.02
w10482,w0362.02
w10482,w2994.02
w10482,w10482.03
w10482,w10482.04
w10483,w8652.02
w10483,w8788.01
w10484,w5889.02
w10484,w10484.02
w10485,w2543.02
w10485,w10485.01
w10486,w4469.01
w10486,w5635.01
w10486,w7878.03
w10487,w9314.01
w10487,w10266.01
w10488,w3417.02
w10489,w2418.01
w10489,w7760.04
w10489,w9311.02
w10490,w1679.01
w10491,w9070.01
w10491,w10491.02
w10492,w4751.01
w10492,w10492.02
w10493,w1200.01
w10493,w6059.03
w10494,w4875.02
w10494,w9633.01
w10495,w2543.02
w10495,w3107.02
w10496,w0748.02
w10496,w10144.01
w10497,w1098.01
w10498,w7735.02
w10498,w10498.01
w10499,w3179.01
w10499,w3179.02
w10500,w9988.01
w10501,w9728.02
w10502,w4074.03
w10502,w6661.01
w10502,w6661.02
w10503,w6763.02
w10503,w10503.02
w10504,w7282.01
w10504,w8018.01
w10505,w9959.01
w10505,w9959.02
w10506,w0344.01
w10506,w4152.02
w10506,w10506.02
w10507,w7374.02
w10507,w10507.01
w10508,w5645.03
w10508,w10508.02
w10509,w3722.02
w10509,w5237.01
w10510,w4825.01
w10511,w2418.01
w10511,w10511.02
w10512,w0362.02
w10512,w5090.01
w10512,w10096.03
w10513,w7735.02
w10513,w10513.02
w10514,w2311.01
w10514,w4687.02
w10514,w8735.02
w10514,w10514.04
w10515,w1706.01
w10516,w6377.01
w10516,w8247.01
w10516,w9346.03
w10517,w3033.01
w10517,w6843.01
w10518,w3033.01
w10518,w3922.01
w10518,w10518.01
w10519,w3033.01
w10519,w9062.01
w10519,w10519.02
w10520,w1593.01
w10520,w9828.01
w10520,w10520.03
w10521,w4405.03
w10521,w6081.02
w10521,w10521.01
w10521,w10521.02
w10522,w5044.01
w10522,w7449.02
w10522,w10522.02
w10523,w10523.01
w10523,w10523.02
w10524,w0335.01
w10525,w2329.01
w10525,w10525.02
w10526,w5498.01
w10526,w10526.01
w10527,w5044.01
w10527,w10522.02
w10527,w10527.03
w10528,w6467.01
w10529,w4711.02
w10529,w5185.02
w10530,w9748.01
w10531,w1139.01
w10532,w3033.01
w10532,w6843.01
w10533,w0736.03
w10533,w0925.01
w10534,w0748.02
w10534,w10534.02
w10534,w10534.03
w10535,w9070.01
w10535,w10535.01
w10535,w10535.03
w10536,w8536.02
w10536,w9007.02
w10536,w10536.01
w10537,w3892.02
w10537,w4848.01
w10537,w10537.02
w10538,w7260.01
w10538,w10538.01
w10539,w0676.01
w10539,w4266.01
w10540,w8881.01
w10540,w10540.01
w10541,w3352.02
w10541,w8658.02
w10542,w8536.02
w10543,w5755.02
w10543,w7595.01
w10543,w9892.03
w10544,w10544.01
w10545,w5755.02
w10545,w7267.01
w10545,w8507.01
w10546,w2512.02
w10546,w9903.01
w10547,w8246.01
w10547,w9660.01
w10548,w6132.02
w10548,w10548.01
w10549,w4407.01
w10549,w8784.02
w10549,w8784.03
w10550,w2898.02
w10550,w4595.01
w10550,w10550.03
w10551,w1361.01
w10551,w2628.04
w10552,w6826.01
w10552,w8441.01
w10552,w10552.02
w10553,w7726.02
w10553,w10553.01
w10554,w0225.01
w10554,w10554.01
w10554,w10554.02
w10555,w1075.01
w10555,w10145.03
w10556,w0288.01
w10556,w10556.01
w10557,w3107.02
w10557,w5021.02
w10558,w1303.01
w10558,w3986.01
w10559,w8507.01
w10559,w8750.01
w10559,w8750.03
w10560,w3790.01
w10560,w4595.01
w10560,w7763.02
w10561,w3473.01
w10561,w7606.02
w10562,w3473.01
w10562,w7606.02
w10563,w6210.01
w10563,w7563.03
w10564,w1729.03
w10565,w6132.02
w10565,w8754.01
w10566,w2600.01
w10566,w4474.01
w10566,w4837.02
w10567,w3551.01
w10567,w10567.01
w10567,w10567.03
w10568,w1303.01
w10568,w3787.02
w10568,w4152.01
w10568,w4571.02
w10569,w4140.02
w10569,w4711.01
w10569,w6492.01
w10570,w4840.02
w10570,w6218.01
w10571,w9371.03
w10571,w10571.01
w10571,w10571.03
w10572,w7366.01
w10572,w9988.01
w10573,w0288.01
w10574,w4074.03
w10575,w5807.02
w10575,w10575.01
w10576,w1098.01
w10576,w10576.02
w10577,w0425.01
w10578,w10578.01
w10579,w5345.01
w10579,w10579.01
w10580,w4546.02
w10581,w6490.01
w10581,w8309.01
w10582,w4445.02
w10583,w4711.01
w10583,w10583.02
w10583,w10583.03
w10584,w7795.04
w10584,w7879.01
w10584,w8520.03
w10585,w6314.01
w10585,w9718.02
w10585,w9718.03
w10586,w4711.02
w10586,w10586.01
w10587,w2161.01
w10587,w9107.01
w10588,w7726.02
w10589,w2597.01
w10589,w9234.01
w10589,w9234.02
w10590,w0885.02
w10590,w10590.02
w10591,w5399.02
w10591,w10591.02
w10592,w2680.01
w10592,w3054.04
w10592,w5073.01
w10593,w5226.02
w10593,w7846.01
w10594,w0425.01
w10594,w10594.02
w10595,w3551.01
w10595,w7032.02
w10596,w1140.01
w10596,w8587.01
w10596,w10596.03
w10597,w4242.01
w10597,w4676.02
w10597,w8683.01
w10598,w4212.01
w10598,w8441.01
w10599,w4074.03
w10599,w10599.01
w10599,w10599.02
w10600,w4711.02
w10600,w9940.01
w10600,w9940.02
w10601,w0424.01
w10602,w0748.02
w10602,w9190.01
w10603,w1101.01
w10603,w3679.03
w10604,w8478.01
w10604,w10604.02
w10605,w0908.02
w10606,w3050.01
w10607,w4183.01
w10607,w4711.01
w10608,w3417.02
w10608,w5409.02
w10608,w9003.03
w10609,w9736.01
w10609,w10609.01
w10610,w6059.03
w10611,w5881.03
w10612,w0559.01
w10612,w5875.02
w10613,w3348.01
w10613,w6955.02
w10614,w2762.01
w10614,w10614.01
w10614,w10614.02
w10615,w10615.01
w10615,w10615.02
w10616,w4643.01
w10616,w4643.02
w10616,w10616.03
w10617,w1932.02
w10617,w5262.01
w10618,w7402.01
w10618,w10618.01
w10619,w8562.01
w10620,w0218.02
w10620,w0444.01
w10621,w6059.03
w10621,w10621.01
w10622,w5807.02
w10623,w0470.01
w10623,w8594.02
w10623,w10623.03
w10624,w0748.02
w10624,w9190.01
w10624,w10624.01
w10625,w10003.01
w10626,w0544.01
w10626,w2043.03
w10626,w4016.01
w10627,w10003.01
w10628,w2456.01
w10628,w2456.02
w10628,w10628.03
w10629,w5021.02
w10629,w6314.01
w10630,w1075.01
w10630,w2779.02
w10631,w3755.02
w10631,w8726.01
w10632,w0073.01
w10632,w4859.01
w10632,w8536.02
w10632,w10632.01
w10632,w10632.03
w10633,w4825.01
w10634,w9748.01
w10634,w10634.02
w10635,w0938.02
w10635,w3924.01
w10635,w10635.02
w10635,w10635.03
w10636,w4658.01
w10636,w10636.02
w10637,w4864.02
w10637,w10637.02
w10638,w10244.02
w10638,w10638.01
w10639,w9736.01
w10639,w10639.01
w10639,w10639.03
w10640,w5478.01
w10641,w10641.01
w10642,w0335.01
w10642,w1838.01
w10643,w8284.01
w10644,w0938.02
w10645,w0234.01
w10645,w7576.02
w10646,w0505.01
w10647,w1388.01
w10647,w5538.02
w10648,w8562.01
w10649,w0337.04
w10649,w10649.01
w10650,w0218.02
w10650,w0444.01
w10650,w10453.01
w10651,w3335.02
w10651,w4778.03
w10651,w6158.02
w10651,w10651.03
w10652,w9402.02
w10652,w9946.01
w10653,w1895.01
w10653,w3032.01
w10654,w8814.01
w10655,w3344.02
w10655,w3344.03
w10655,w6686.02
w10656,w3473.01
w10656,w10656.02
w10657,w2308.02
w10657,w2669.02
w10658,w2892.02
w10659,w4211.03
w10660,w0300.02
w10661,w0300.02
w10662,w0300.02
w10663,w6826.02
w10663,w6982.02
w10664,w5689.02
w10664,w5817.02
w10665,w9757.01
w10665,w9783.02
w10666,w10666.01
w10667,w6220.02
w10668,w3717.01
w10668,w8068.03
w10668,w9052.04
w10669,w1910.01
w10670,w3417.02
w10670,w5948.01
w10671,w5728.01
w10671,w6723.02
w10671,w10671.02
w10671,w10671.04
w10672,w6508.01
w10672,w8246.01
w10672,w8795.02
w10673,w0855.01
w10673,w6408.01
w10673,w10673.01
w10674,w4178.01
w10674,w4178.02
w10675,w6616.02
w10675,w7192.01
w10675,w9685.02
w10676,w0269.01
w10677,w4989.01
w10677,w5294.02
w10677,w10677.02
w10678,w5807.02
w10679,w0839.01
w10679,w6258.01
w10680,w4711.02
w10680,w5185.02
w10681,w1361.01
w10681,w4223.01
w10682,w1075.01
w10682,w2779.02
w10683,w0337.04
w10683,w10683.02
w10684,w0519.01
w10684,w10684.02
w10685,w7069.02
w10685,w8750.01
w10685,w8750.03
w10685,w10685.03
w10686,w3806.02
w10686,w4791.02
w10687,w3401.01
w10687,w4681.02
w10687,w8982.02
w10688,w1387.01
w10688,w8562.01
w10688,w9610.02
w10688,w9610.03
w10689,w3631.02
w10689,w10689.01
w10689,w10689.02
w10690,w0234.01
w10690,w10690.02
w10691,w4914.01
w10692,w0938.02
w10692,w3924.01
w10692,w10692.02
w10693,w0253.01
w10693,w9983.02
w10693,w10693.02
w10694,w0253.01
w10695,w0717.02
w10695,w9088.02
w10696,w3674.02
w10696,w10393.02
w10697,w4767.01
w10698,w6963.01
w10698,w10002.02
w10698,w10002.03
w10699,w1729.03
w10699,w3473.02
w10699,w3535.01
w10699,w10699.01
w10700,w6872.02
w10700,w10484.02
w10700,w10700.01
w10701,w5889.02
w10701,w10701.02
w10702,w7448.01
w10703,w3755.02
w10703,w10384.01
w10704,w1480.03
w10704,w5963.02
w10705,w2501.02
w10705,w3557.02
w10705,w10705.01
w10706,w0436.01
w10706,w8871.02
w10707,w4202.02
w10707,w10707.02
w10708,w6467.01
w10709,w5889.02
w10709,w9476.01
w10710,w1088.02
w10710,w10710.01
w10711,w5399.02
w10711,w8588.01
w10711,w8588.03
w10712,w0610.01
w10712,w10712.01
w10713,w2991.02
w10713,w4474.03
w10713,w8343.02
w10714,w6398.01
w10714,w10714.02
w10715,w5750.01
w10715,w7535.02
w10716,w10716.01
w10717,w7096.01
w10718,w1936.02
w10718,w8756.01
w10719,w4074.03
w10719,w6243.01
w10719,w9000.01
w10720,w5231.02
w10720,w7236.02
w10720,w10066.01
w10721,w1590.02
w10721,w3223.02
w10721,w9740.01
w10722,w4978.01
w10722,w8489.01
w10723,w1049.01
w10723,w1581.01
w10724,w7014.02
w10724,w9220.02
w10725,w2689.02
w10725,w7462.02
w10726,w4074.01
w10726,w4074.03
w10726,w8538.01
w10727,w0544.01
w10727,w2043.03
w10727,w4016.01
w10728,w4684.01
w10728,w10728.01
w10728,w10728.03
w10729,w9147.02
w10729,w9445.02
w10730,w0376.01
w10730,w5827.01
w10731,w10307.02
w10731,w10731.01
w10732,w3892.02
w10732,w6570.02
w10733,w7684.01
w10733,w10003.01
w10734,w10307.02
w10734,w10731.01
w10735,w3699.02
w10736,w2246.02
w10736,w7166.01
w10737,w0226.01
w10737,w5812.01
w10738,w8123.01
w10738,w10738.02
w10739,w7888.01
w10739,w8605.01
w10739,w8916.02
w10740,w6467.01
w10740,w10740.02
w10741,w9970.01
w10742,w2161.01
w10742,w6472.01
w10743,w7105.01
w10743,w10743.02
w10744,w3033.01
w10744,w3729.01
w10744,w10353.01
w10744,w10519.02
w10745,w3909.01
w10745,w10745.02
w10746,w0895.01
w10746,w2465.01
w10746,w10746.03
w10747,w0839.01
w10748,w5261.02
w10748,w7070.02
w10748,w8497.01
w10749,w7267.02
w10749,w9100.02
w10749,w10749.01
w10750,w2600.01
w10750,w7267.02
w10751,w4837.02
w10751,w7267.02
w10751,w10036.03
w10752,w0890.03
w10753,w7448.02
w10753,w8903.01
w10753,w10753.01
w10754,w0662.01
w10755,w10707.02
w10755,w10755.01
w10756,w9392.01
w10756,w10756.02
w10756,w10756.03
w10757,w10424.03
w10757,w10757.01
w10757,w10757.02
w10757,w10757.04
w10757,w10757.05
w10757,w10757.06
w10758,w1540.01
w10758,w2527.02
w10759,w0018.01
w10759,w10759.02
w10760,w0286.01
w10761,w0286.01
w10762,w1387.01
w10762,w9610.02
w10762,w9610.03
w10763,w5956.02
w10763,w10763.02
w10764,w3479.02
w10764,w9063.02
w10764,w9566.02
w10765,w3189.02
w10765,w9604.01
w10766,w4681.02
w10767,w5812.01
w10768,w1098.01
w10768,w10534.02
w10768,w10768.02
w10769,w0337.04
w10769,w10769.02
w10770,w7192.01
w10770,w10770.02
w10770,w10770.03
w10771,w0288.01
w10772,w3189.02
w10772,w8580.02
w10773,w4074.03
w10773,w7175.01
w10773,w9523.03
w10774,w8620.02
w10774,w10774.02
w10775,w0375.01
w10775,w3787.02
w10776,w6132.02
w10776,w10548.01
w10777,w1410.02
w10777,w7166.01
w10777,w7973.02
w10778,w6065.01
w10778,w10069.01
w10779,w2501.02
w10779,w7318.02
w10780,w3067.01
w10780,w5197.01
w10780,w7993.01
w10781,w3690.02
w10782,w7005.02
w10782,w7168.01
w10783,w5475.01
w10784,w4202.02
w10784,w8314.02
w10784,w10784.01
w10785,w5755.02
w10785,w8507.01
w10786,w3033.01
w10786,w9778.02
w10787,w0067.01
w10787,w1952.01
w10788,w7207.04
w10788,w7904.01
w10788,w10788.03
w10789,w0204.01
w10789,w2471.01
w10789,w9480.02
w10789,w10381.01
w10790,w4864.02
w10790,w10790.01
w10791,w0375.01
w10791,w3787.02
w10791,w10791.03
w10792,w10187.01
w10792,w10792.01
w10793,w3189.02
w10793,w10793.01
w10794,w8652.02
w10794,w10794.02
w10795,w0050.02
w10795,w8997.01
w10796,w1729.03
w10796,w10796.01
w10796,w10796.02
w10797,w4125.03
