author,female,source
w12897.2,0,1
w12897.3,0,1
w12899.2,1,0
w12901.1,0,1
w12901.2,0,1
w12902.2,0,1
w12903.1,1,1
w12906.1,0,1
w12907.2,0,1
w12910.1,0,1
w12911.2,1,1
w12911.3,1,1
w12912.1,0,1
w12918.2,0,1
w12920.1,1,1
w12920.2,0,1
w12922.2,1,1
w12923.2,1,1
w12923.3,1,0
w12932.1,0,1
w12932.3,1,1
w12937.1,0,1
w12941.1,0,1
w12942.1,0,1
w12954.1,1,1
w12954.2,0,1
w12954.4,1,1
w12963.1,0,0
w12964.2,1,1
w12964.3,1,1
w12966.2,0,1
w12966.3,0,0
w12967.2,0,1
w12973.1,1,1
w12974.1,0,0
w12975.1,1,1
w12976.2,0,1
w12976.3,1,1
w12976.4,1,1
w12976.5,0,1
w12976.6,0,1
w12977.1,0,1
w12978.1,0,1
w12978.2,0,1
w12978.3,0,1
w12979.1,0,0
w12979.2,0,0
w12980.1,0,0
w12983.2,0,1
w12985.3,0,1
w12994.1,0,0
w12995.3,0,1
w12997.1,0,0
w12997.2,0,1
w12998.1,1,1
w12998.2,0,1
w12999.1,0,0
w13001.1,0,1
w13001.3,0,0
w13002.1,0,1
w13002.3,0,1
w13002.4,0,1
w13003.2,1,0
w13004.2,-1,0
w13005.1,0,1
w13005.2,0,2
w13006.1,0,1
w13008.2,0,1
w13010.1,0,1
w13014.2,0,1
w13017.1,1,1
w13018.1,0,1
w13021.2,0,1
w13027.2,0,1
w13029.1,0,1
w13029.2,1,1
w13029.3,1,1
w13029.4,0,1
w13030.1,0,2
w13030.2,0,1
w13033.2,0,1
w13037.3,0,1
w13040.2,1,0
w13042.1,0,1
w13043.4,0,1
w13043.5,1,1
w13044.1,0,1
w13046.1,0,1
w13055.2,1,1
w13057.1,0,1
w13058.1,0,0
w13058.2,0,0
w13061.1,0,1
w13061.3,0,1
w13062.1,0,1
w13063.1,0,0
w13063.3,-1,0
w13064.1,0,1
w13064.2,0,1
w13065.1,0,2
w13066.1,-1,0
w13067.3,0,1
w13070.2,1,1
w13071.2,1,1
w13072.1,0,1
w13074.2,1,1
w13074.3,0,1
w13075.1,0,1
w13078.2,0,1
w13080.3,1,1
w13085.3,1,1
w13086.1,0,1
w13088.2,1,1
w13092.2,0,1
w13095.1,0,0
w13095.2,0,1
w13099.1,0,1
w13099.2,0,1
w13104.1,0,0
w13104.3,0,1
w13105.3,0,1
w13107.1,0,1
w13107.2,0,1
w13108.1,1,0
w13109.3,0,1
w13110.1,1,1
w13111.1,0,0
w13116.1,1,1
w13118.1,0,1
w13119.1,0,1
w13121.2,0,1
w13121.3,1,1
w13122.1,0,1
w13122.2,0,1
w13122.3,0,1
w13123.3,0,1
w13125.2,1,1
w13125.4,0,1
w13130.1,0,1
w13134.1,0,0
w13134.3,0,1
w13135.2,0,0
w13135.3,0,1
w13135.4,1,1
w13136.2,1,0
w13140.1,0,1
w13145.2,0,1
w13146.2,0,1
w13153.2,0,1
w13155.1,0,0
w13157.2,0,1
w13159.1,0,1
w13162.1,1,1
w13163.1,0,1
w13165.2,0,0
w13167.2,1,1
w13167.4,0,1
w13167.5,1,1
w13171.1,0,1
w13172.2,0,1
w13172.3,0,1
w13175.2,1,0
w13176.1,0,1
w13176.2,0,1
w13176.4,0,1
w13176.5,1,1
w13176.7,0,1
w13183.2,1,1
w13186.1,1,1
w13191.3,0,1
w13194.1,1,1
w13199.2,0,2
w13200.2,0,0
w13208.3,1,1
w13208.4,0,1
w13210.1,0,1
w13211.1,0,1
w13211.2,0,1
w13212.1,0,1
w13219.1,1,1
w13221.3,0,1
w13221.4,1,1
w13222.1,0,1
w13226.1,0,1
w13228.3,0,1
w13231.2,0,0
w13232.2,1,1
w13238.3,1,1
w13243.1,0,1
w13244.2,0,1
w13244.4,0,1
w13245.2,0,1
w13247.1,0,1
w13250.1,0,0
w13252.1,1,1
w13254.1,0,1
w13256.1,1,1
w13257.1,1,1
w13258.1,0,1
w13259.2,0,1
w13260.2,0,1
w13261.2,1,1
w13263.2,0,0
w13273.2,0,1
w13273.3,0,1
w13274.2,0,1
w13274.3,1,0
w13275.2,0,1
w13276.1,1,1
w13280.1,0,1
w13289.1,0,1
w13295.1,0,1
w13296.2,1,1
w13297.1,1,1
w13298.2,-1,0
w13299.1,0,1
w13302.2,0,1
w13303.1,0,1
w13309.1,0,1
w13310.3,0,0
w13313.2,0,1
w13315.1,0,0
w13316.1,0,1
w13319.1,0,1
w13321.2,0,1
w13322.2,1,1
w13324.1,1,1
w13324.2,0,1
w13330.2,0,0
w13331.3,0,1
w13332.1,0,1
w13335.2,0,0
w13337.1,1,1
w13338.3,0,0
w13340.1,0,1
w13342.1,0,0
w13344.2,0,1
w13344.3,0,1
w13346.1,0,1
w13351.1,1,1
w13356.2,1,1
w13358.1,0,0
w13360.2,0,1
w13361.1,0,1
w13362.1,0,1
w13363.1,0,1
w13363.2,0,1
w13365.2,0,1
w13369.2,0,1
w13371.1,0,1
w13372.1,0,1
w13378.2,0,1
w13378.3,0,1
w13379.2,1,1
w13384.2,0,0
w13386.2,1,1
w13386.3,1,1
w13387.1,1,1
w13389.1,0,1
w13392.3,0,1
w13396.2,0,2
w13399.1,1,1
w13399.2,0,1
w13399.3,0,1
w13404.1,0,1
w13404.2,0,1
w13404.3,0,1
w13408.2,0,1
w13411.2,1,2
w13416.2,0,1
w13422.3,0,1
w13424.1,0,1
w13424.3,0,1
w13426.2,0,0
w13426.3,0,1
w13427.2,0,1
w13435.2,0,1
w13439.2,0,1
w13439.3,1,1
w13440.2,0,1
w13441.2,1,1
w13442.2,1,1
w13442.3,1,1
w13448.3,0,1
w13449.1,0,1
w13456.1,0,1
w13461.1,0,1
w13463.1,0,1
w13465.1,0,2
w13467.2,0,1
w13469.1,0,1
w13472.1,1,1
w13474.2,0,1
w13485.2,1,2
w13486.1,0,1
w13489.1,0,1
w13491.2,0,1
w13491.4,0,1
w13493.2,0,1
w13493.3,0,1
w13495.3,1,1
w13498.3,1,1
w13506.1,0,2
w13507.1,1,1
w13507.2,1,1
w13512.1,0,2
w13513.2,1,1
w13516.3,0,0
w13517.1,0,1
w13520.3,0,1
w13522.1,0,1
w13524.2,1,1
w13525.3,0,1
w13527.2,0,1
w13533.2,0,1
w13533.3,0,1
w13533.4,0,1
w13541.1,1,1
w13545.1,1,1
w13545.2,0,1
w13549.1,1,0
w13552.1,0,1
w13554.1,1,1
w13556.1,1,0
w13557.1,0,0
w13561.1,0,1
w13562.3,0,1
w13565.2,0,1
w13570.2,0,1
w13571.2,0,0
w13572.1,0,1
w13572.3,0,1
w13573.3,0,1
w13575.1,0,1
w13582.1,1,1
w13582.2,0,0
w13585.1,0,1
w13587.1,0,1
w13587.3,0,1
w13589.1,0,1
w13592.2,1,1
w13594.1,0,1
w13594.2,0,1
w13595.2,0,1
w13600.1,0,1
w13605.1,-1,0
w13605.2,0,1
w13611.3,0,1
w13614.1,1,1
w13614.3,1,1
w13618.2,0,0
w13618.3,0,2
w13621.1,0,1
w13621.2,0,1
w13624.2,0,1
w13625.1,0,0
w13625.3,0,1
w13629.1,0,1
w13632.3,0,1
w13633.1,0,1
w13633.2,0,1
w13633.3,1,1
w13634.1,0,1
w13635.2,1,1
w13636.1,0,1
w13636.2,1,1
w13637.2,0,1
w13638.3,0,1
w13641.1,1,1
w13641.2,0,1
w13641.3,0,1
w13649.1,0,0
w13649.2,1,0
w13651.4,0,1
w13659.1,1,1
w13660.4,0,0
w13664.1,0,0
w13665.1,0,1
w13665.3,0,1
w13665.4,0,1
w13671.1,0,1
w13672.2,1,2
w13674.1,0,1
w13674.2,0,1
w13674.3,0,1
w13675.1,0,1
w13676.1,1,1
w13677.1,1,1
w13677.2,0,1
w13677.3,0,1
w13678.2,0,1
w13679.2,0,1
w13680.1,1,1
w13681.4,1,1
w13691.1,0,1
w13691.2,1,1
w13694.1,0,0
w13695.1,0,2
w13697.3,1,0
w13699.2,0,0
w13700.2,0,1
w13701.2,0,0
w13702.2,0,0
w13703.1,0,0
w13706.1,0,1
w13707.2,0,1
w13707.3,0,0
w13708.1,0,0
w13708.3,0,1
w13709.2,1,1
w13711.2,0,2
w13713.1,0,1
w13714.1,0,0
w13715.3,1,1
w13715.5,0,1
w13717.2,0,1
w13719.1,0,1
w13719.2,1,1
w13721.2,0,0
w13722.1,1,1
w13726.3,0,1
w13728.1,0,1
w13730.2,0,1
w13731.2,0,1
w13732.2,0,1
w13734.2,0,0
w13743.2,1,1
w13748.3,1,1
w13749.3,0,1
w13756.3,1,1
w13756.5,0,1
w13757.1,0,1
w13759.2,0,1
w13760.2,0,1
w13762.3,0,0
w13771.2,0,1
w13774.3,0,0
w13775.1,0,1
w13775.2,1,1
w13776.1,1,1
w13776.2,1,1
w13778.1,1,1
w13778.3,1,1
w13782.2,0,1
w13782.3,0,1
w13785.1,1,1
w13785.2,1,1
w13785.3,1,1
w13785.5,1,1
w13786.4,0,1
w13788.1,1,1
w13788.2,1,1
w13788.4,1,1
w13788.5,0,1
w13788.6,0,1
w13788.7,0,1
w13790.1,0,1
w13790.3,0,0
w13792.4,0,0
w13792.5,0,1
w13797.2,0,1
w13799.1,0,1
w13799.2,0,1
w13809.2,0,1
w13810.1,1,1
w13811.2,0,2
w13814.2,0,1
w13819.1,0,0
w13825.1,0,0
w13828.2,1,1
w13833.3,0,1
w13835.1,0,1
w13838.3,0,1
w13839.1,0,1
w13843.1,0,1
w13849.3,0,0
w13849.4,0,1
w13850.1,1,1
w13851.1,0,1
w13852.2,1,2
w13856.2,0,1
w13857.1,1,1
w13858.1,0,1
w13859.1,0,1
w13860.1,1,1
w13862.2,0,0
w13865.1,0,1
w13866.2,0,1
w13867.2,1,1
w13867.4,1,1
w13871.1,1,2
w13871.4,0,2
w13872.1,0,0
w13873.2,0,1
w13875.3,1,1
w13875.4,0,1
w13876.3,0,1
w13878.1,0,1
w13880.1,0,1
w13883.1,0,1
w13883.3,0,1
w13884.2,0,1
w13888.4,1,1
w13890.1,0,1
w13890.2,0,1
w13898.3,0,1
w13901.1,1,1
w13901.3,1,0
w13903.1,1,1
w13906.1,1,1
w13910.1,0,1
w13911.2,0,1
w13914.3,1,1
w13916.2,0,0
w13918.1,0,1
w13918.2,0,1
w13920.1,1,1
w13920.3,0,1
w13922.1,1,1
w13923.1,1,2
w13924.1,0,1
w13924.2,0,1
w13928.2,0,1
w13932.2,0,0
w13932.3,0,1
w13933.2,0,1
w13938.1,0,1
w13940.1,0,1
w13941.1,0,1
w13941.2,1,1
w13941.4,0,0
w13944.2,0,1
w13944.3,0,1
w13945.1,0,1
w13949.3,0,0
w13950.2,0,1
w13951.1,0,1
w13956.2,0,1
w13956.4,0,0
w13957.1,0,1
w13958.1,0,0
w13958.2,0,1
w13958.3,0,1
w13958.4,0,0
w13959.2,0,1
w13960.1,0,0
w13961.1,0,1
w13961.2,0,1
w13964.2,0,1
w13965.1,1,1
w13968.2,0,1
w13968.3,0,0
w13971.2,0,2
w13975.2,1,0
w13977.1,1,1
w13977.2,0,1
w13981.2,1,1
w13981.3,0,1
w13989.1,0,1
w13989.2,0,1
w13992.1,0,1
w13994.1,0,1
w13995.1,0,1
w13996.2,0,1
w13997.1,1,1
w13999.1,0,1
w13999.2,0,1
w14002.4,0,2
w14004.2,0,1
w14007.3,1,1
w14009.2,0,0
w14018.1,0,1
w14018.2,0,1
w14020.1,0,0
w14024.1,0,1
w14024.3,1,0
w14025.1,0,1
w14028.3,0,1
w14029.1,0,1
w14030.1,0,1
w14031.2,1,1
w14032.1,0,1
w14032.2,0,1
w14032.3,0,1
w14035.1,0,1
w14035.4,0,1
w14036.1,0,1
w14036.2,0,1
w14036.3,1,1
w14038.1,0,0
w14039.2,1,1
w14040.3,0,1
w14040.4,0,0
w14043.2,0,0
w14044.2,0,1
w14044.4,0,1
w14061.2,1,0
w14062.1,0,1
w14065.2,0,1
w14071.2,1,1
w14073.1,0,1
w14076.2,1,1
w14076.3,0,1
w14078.1,0,0
w14080.2,0,1
w14083.2,1,1
w14085.1,1,1
w14090.2,1,1
w14091.2,0,1
w14092.3,1,0
w14092.4,0,1
w14093.1,0,1
w14095.3,1,1
w14096.1,1,1
w14096.2,0,1
w14096.3,0,2
w14096.4,0,1
w14099.1,1,1
w14099.2,0,0
w14099.4,0,1
w14102.2,0,1
w14102.3,1,1
w14103.3,0,0
w14103.4,0,0
w14108.2,1,1
w14109.1,0,1
w14110.1,0,1
w14112.1,0,1
w14115.1,1,1
w14116.1,0,1
w14116.2,0,1
w14118.2,1,1
w14119.1,0,1
w14124.1,0,1
w14125.1,1,1
w14126.1,1,0
w14128.2,0,0
w14132.3,1,1
w14135.2,0,1
w14136.2,0,1
w14137.1,0,1
w14139.2,0,0
w14144.1,0,2
w14144.2,0,2
w14144.3,0,0
w14145.1,1,1
w14146.2,1,1
w14148.1,0,1
w14148.2,0,1
w14153.3,0,1
w14155.2,0,0
w14158.1,0,1
w14158.3,1,1
w14159.1,0,1
w14159.3,1,1
w14160.1,0,1
w14160.2,1,2
w14160.3,0,0
w14161.3,0,0
w14162.1,0,1
w14166.3,1,2
w14166.4,1,0
w14167.2,1,1
w14171.2,0,1
w14173.3,1,0
w14174.2,0,1
w14176.3,0,1
w14178.1,1,1
w14185.1,0,0
w14185.2,-1,0
w14186.2,0,1
w14187.1,1,1
w14187.2,-1,0
w14187.3,1,0
w14189.1,1,1
w14191.2,0,1
w14192.1,0,0
w14192.2,1,1
w14194.2,0,1
w14195.1,0,1
w14195.2,0,2
w14196.2,0,1
w14197.1,0,1
w14197.3,0,1
w14198.2,1,1
w14199.3,0,1
w14202.3,0,1
w14206.1,0,1
w14206.3,0,1
w14212.3,0,1
w14212.4,0,1
w14213.2,1,1
w14216.3,0,0
w14216.4,0,1
w14224.1,0,1
w14224.3,0,1
w14225.3,-1,0
w14228.1,0,0
w14229.2,0,1
w14234.2,1,1
w14240.3,1,1
w14246.1,0,1
w14247.4,0,1
w14248.1,1,0
w14250.2,1,1
w14252.2,0,1
w14252.3,1,1
w14258.1,0,1
w14261.1,0,1
w14261.2,0,1
w14263.1,0,1
w14270.1,1,1
w14270.2,0,1
w14270.4,0,1
w14270.5,0,1
w14272.1,0,0
w14279.2,0,1
w14279.3,0,2
w14280.2,0,0
w14281.2,0,1
w14287.1,0,1
w14287.2,1,1
w14289.1,0,1
w14292.1,0,1
w14293.2,0,2
w14294.2,0,1
w14297.2,1,1
w14297.3,0,1
w14298.2,0,0
w14305.2,0,1
w14311.4,1,1
w14311.5,1,1
w14312.2,1,0
w14315.1,0,1
w14316.2,1,1
w14325.2,1,1
w14327.2,0,1
w14327.3,0,1
w14332.3,0,1
w14337.2,0,1
w14340.2,0,1
w14341.2,1,0
w14342.1,1,0
w14343.2,0,1
w14344.1,0,1
w14345.3,0,1
w14345.4,0,1
w14347.2,0,1
w14349.1,1,1
w14350.1,0,1
w14351.2,0,1
w14357.1,0,1
w14360.2,0,1
w14362.3,0,1
w14365.3,1,0
w14366.2,0,0
w14367.2,1,0
w14368.2,0,1
w14373.2,0,1
w14374.1,0,1
w14381.2,0,0
w14381.3,0,1
w14387.2,0,0
w14389.1,0,1
w14394.1,0,1
w14394.4,0,1
w14405.2,0,1
w14405.3,0,1
w14406.1,1,1
w14406.2,1,0
w14409.2,1,0
w14409.3,0,1
w14412.2,1,1
w14413.2,0,1
w14413.3,0,1
w14414.3,0,1
w14419.3,0,1
w14421.1,1,1
w14422.1,0,1
w14422.2,0,1
w14423.2,0,0
w14424.2,0,0
w14426.1,0,1
w14427.1,0,1
w14428.1,0,0
w14429.1,1,1
w14431.2,1,0
w14434.1,0,1
w14438.2,1,1
w14439.1,0,1
w14441.1,-1,0
w14443.1,0,1
w14445.2,1,0
w14446.2,0,1
w14447.1,0,0
w14449.1,1,1
w14449.3,0,0
w14450.2,0,1
w14450.3,0,0
w14454.1,0,1
w14454.2,0,1
w14454.3,1,1
w14456.2,1,1
w14456.4,1,1
w14459.1,0,1
w14460.1,1,0
w14465.1,0,1
w14474.1,0,2
w14479.3,0,1
w14481.1,0,0
w14481.2,1,1
w14482.4,-1,0
w14483.1,0,1
w14486.3,1,1
w14489.1,0,1
w14491.2,1,1
w14493.2,1,2
w14495.1,0,1
w14496.2,0,0
w14498.1,1,1
w14500.1,0,1
w14501.1,0,2
w14501.2,0,1
w14502.2,0,1
w14511.2,0,1
w14512.2,0,1
w14513.2,1,1
w14519.1,0,0
w14522.1,1,1
w14523.2,0,1
w14524.2,0,2
w14525.2,0,1
w14528.2,0,1
w14529.1,0,1
w14529.2,1,1
w14529.3,1,1
w14535.2,1,1
w14535.3,0,1
w14538.2,1,1
w14540.1,0,1
w14541.3,1,1
w14543.1,1,1
w14544.2,0,1
w14548.2,1,0
w14551.1,0,1
w14559.1,0,1
w14559.3,0,1
w14559.4,0,1
w14563.2,0,1
w14564.2,1,0
w14566.3,0,1
w14567.2,0,1
w14567.3,0,1
w14568.1,0,1
w14568.2,0,1
w14571.1,0,1
w14573.2,1,0
w14576.2,0,1
w14576.3,1,1
w14580.1,0,1
w14580.3,1,0
w14582.1,0,0
w14588.2,0,1
w14590.1,0,1
w14593.1,0,1
w14596.2,1,1
w14596.3,0,0
w14597.2,0,1
w14600.1,0,1
w14601.2,1,1
w14602.2,0,1
w14604.1,0,1
w14606.2,0,1
w14606.3,0,1
w14608.2,0,1
w14608.3,0,1
w14611.1,0,1
w14611.3,0,1
w14614.1,1,1
w14618.1,0,1
w14625.2,1,2
w14628.2,0,1
w14629.1,0,1
w14632.1,0,1
w14632.3,0,0
w14632.4,0,1
w14634.1,0,1
w14634.3,0,1
w14636.1,0,0
w14636.2,0,0
w14637.2,1,1
w14637.3,0,1
w14650.3,0,1
w14652.2,0,1
w14655.2,1,1
w14657.2,0,1
w14659.2,1,1
w14660.2,1,1
w14663.2,0,1
w14668.3,1,1
w14670.2,0,1
w14672.2,0,1
w14679.2,0,1
w14689.1,0,0
w14692.1,0,1
w14693.1,0,1
w14694.2,0,2
w14697.3,0,1
w14701.1,0,0
w14702.1,1,1
w14702.3,0,1
w14704.1,0,2
w14711.3,0,0
w14713.1,0,1
w14713.2,0,0
w14715.1,0,1
w14715.3,1,1
w14717.2,1,1
w14718.1,1,1
w14720.1,0,1
w14721.4,0,1
w14726.2,0,1
w14730.1,0,1
w14734.2,0,1
w14740.1,0,1
w14743.1,0,1
w14743.2,0,1
w14749.1,0,1
w14751.1,0,0
w14751.3,1,0
w14758.1,0,1
w14759.1,0,1
w14761.2,1,1
w14762.2,0,1
w14763.2,0,0
w14767.3,0,1
w14772.2,0,1
w14774.1,0,1
w14775.2,1,0
w14776.2,0,0
w14777.2,0,1
w14778.1,0,0
w14780.1,1,1
w14781.1,0,1
w14782.3,0,1
w14783.1,0,1
w14784.2,0,0
w14786.3,1,0
w14788.1,0,1
w14790.1,0,2
w14790.3,0,0
w14792.2,0,1
w14793.1,0,1
w14795.1,0,1
w14795.2,0,1
w14798.2,0,1
w14804.1,0,0
w14811.2,0,1
w14814.1,0,1
w14817.1,0,1
w14817.2,0,1
w14819.2,0,1
w14821.1,1,0
w14823.2,0,1
w14831.2,0,1
w14833.1,0,0
w14834.1,0,1
w14837.1,0,1
w14838.1,0,1
w14838.3,0,1
w14838.4,0,1
w14840.1,1,1
w14841.1,1,1
w14842.3,0,1
w14842.4,0,1
w14842.5,0,1
w14845.1,1,1
w14851.1,0,1
w14851.2,0,1
w14852.2,1,1
w14855.1,0,1
w14856.1,1,1
w14861.3,0,0
w14863.3,0,1
w14866.3,0,1
w14871.1,0,1
w14872.2,0,1
w14872.3,0,0
w14875.4,0,1
w14877.2,0,1
w14879.3,1,1
w14881.2,0,1
w14882.2,0,0
w14885.1,0,1
w14885.3,0,1
w14887.2,0,1
w14888.2,-1,0
w14889.2,1,0
w14890.1,0,1
w14893.2,0,1
w14894.2,0,1
w14897.1,1,1
w14898.1,0,1
w14900.2,1,1
w14901.3,0,1
w14903.2,1,0
w14904.4,0,0
w14905.2,0,0
w14906.1,0,1
w14906.2,0,1
w14912.1,0,1
w14912.2,0,2
w14914.3,0,0
w14916.1,1,1
w14921.1,0,1
w14922.2,0,0
w14923.2,0,1
w14927.1,0,1
w14929.1,0,1
w14930.2,0,1
w14930.3,0,1
w14930.4,0,1
w14931.1,0,1
w14931.3,0,0
w14934.2,0,0
w14938.3,0,1
w14940.1,1,0
w14941.2,0,1
w14942.1,0,1
w14946.2,0,0
w14948.1,0,1
w14948.2,1,1
w14948.3,1,1
w14949.2,0,1
w14949.3,1,1
w14949.4,0,1
w14950.1,0,1
w14954.1,0,1
w14954.2,0,1
w14956.1,0,1
w14957.1,0,1
w14958.3,1,1
w14958.4,0,0
w14961.1,0,1
w14963.2,0,1
w14964.2,0,1
w14965.1,0,1
w14970.1,0,0
w14971.2,0,1
w14972.2,0,1
w14974.2,1,1
w14977.1,0,0
w14977.3,0,1
w14980.1,0,1
w14982.2,1,1
w14983.3,0,0
w14983.4,0,0
w14984.1,0,2
w14985.1,1,0
w14985.2,1,1
w14985.3,0,1
w14987.2,0,1
w14989.1,0,1
w14989.2,0,1
w14989.3,0,1
w14989.4,0,0
w14989.5,0,1
w14990.1,0,1
w14991.1,0,0
w14992.1,1,0
w14994.1,0,1
w14997.1,0,2
w14999.1,0,1
w15005.2,0,1
w15009.1,0,1
w15011.1,0,2
w15012.3,0,1
w15015.2,0,2
w15022.1,0,1
w15025.1,0,1
w15025.2,1,1
w15026.1,0,1
w15026.4,1,0
w15027.2,1,1
w15027.3,1,1
w15029.1,1,1
w15031.2,0,1
w15035.1,0,1
w15035.2,0,1
w15035.3,0,2
w15038.3,0,1
w15038.4,0,1
w15039.2,1,0
w15043.1,0,0
w15043.2,0,1
w15047.1,0,1
w15047.3,0,1
w15048.1,0,0
w15049.1,0,1
w15059.2,0,1
w15061.2,0,1
w15062.4,0,1
w15071.1,0,1
w15074.2,1,0
w15076.2,0,1
w15079.1,1,0
w15087.1,1,1
w15089.2,1,1
w15090.2,1,1
w15091.2,0,1
w15093.2,0,0
w15096.3,1,0
w15097.1,0,1
w15097.2,0,1
w15099.1,0,1
w15100.1,0,0
w15102.2,0,1
w15104.2,0,1
w15105.2,1,1
w15106.2,0,0
w15107.2,0,1
w15107.4,1,0
w15108.1,0,1
w15108.4,0,1
w15111.1,0,0
w15111.3,0,1
w15114.3,1,1
w15115.1,0,1
w15116.2,0,1
w15119.1,0,1
w15119.2,0,0
w15121.3,0,1
w15122.3,1,2
w15122.4,0,0
w15123.3,0,1
w15127.1,0,1
w15127.3,0,1
w15128.1,0,1
w15128.3,0,1
w15128.4,0,1
w15132.3,1,1
w15134.3,1,1
w15143.1,0,1
w15143.2,1,1
w15143.3,0,1
w15143.4,0,1
w15147.1,0,1
w15151.3,1,0
w15152.2,0,0
w15152.3,0,0
w15154.2,0,1
w15158.2,0,1
w15158.3,0,1
w15159.2,0,1
w15160.2,0,1
w15160.3,1,1
w15161.3,1,1
w15163.4,1,1
w15164.1,0,1
w15165.3,1,1
w15175.1,0,0
w15177.1,0,0
w15182.1,0,1
w15182.2,0,1
w15182.3,1,1
w15183.1,1,1
w15183.3,0,1
w15186.1,1,1
w15191.1,0,1
w15191.3,0,1
w15192.1,0,1
w15192.2,1,1
w15193.2,1,1
w15193.3,1,0
w15195.3,0,1
w15196.1,0,0
w15196.3,0,1
w15198.1,0,1
w15199.1,0,1
w15202.2,0,1
w15203.1,0,0
w15203.3,1,0
w15203.4,0,1
w15213.1,1,1
w15214.2,0,1
w15216.1,0,1
w15217.1,0,1
w15220.3,0,2
w15225.1,1,1
w15227.2,0,1
w15229.2,1,1
w15231.1,0,1
w15231.4,0,0
w15236.2,1,1
w15237.1,0,1
w15238.1,1,1
w15239.2,0,1
w15240.2,0,1
w15240.3,0,1
w15247.2,0,0
w15255.1,0,1
w15260.2,0,2
w15260.3,0,2
w15263.2,1,1
w15264.2,1,1
w15265.2,0,1
w15266.2,0,1
w15272.1,0,1
w15274.2,1,1
w15279.1,0,1
w15280.3,1,1
w15285.1,1,1
w15285.3,1,1
w15288.2,0,0
w15289.2,0,1
w15291.3,0,1
w15293.2,0,1
w15293.3,0,1
w15294.1,0,1
w15295.1,0,1
w15295.3,0,1
w15296.2,1,1
w15296.3,0,2
w15304.2,1,1
w15304.3,0,1
w15306.1,0,0
w15306.2,0,0
w15309.1,0,1
w15310.1,0,1
w15315.1,1,1
w15315.3,1,0
w15317.2,1,0
w15318.1,1,1
w15318.3,0,2
w15323.1,0,1
w15323.2,0,2
w15324.2,0,1
w15326.1,0,1
w15326.3,0,0
w15326.4,1,1
w15327.2,1,1
w15328.3,0,1
w15329.3,0,1
w15331.1,0,0
w15332.2,0,1
w15333.2,0,1
w15334.1,1,1
w15335.3,0,1
w15336.1,0,1
w15337.1,0,1
w15340.1,0,0
w15343.2,0,1
w15344.1,0,1
w15345.2,0,1
w15346.1,1,0
w15347.1,0,1
w15352.3,1,0
w15353.2,0,1
w15353.3,0,1
w15356.3,0,1
w15360.1,0,1
w15364.1,0,0
w15365.3,0,1
w15367.1,0,1
w15371.2,0,1
w15371.3,0,1
w15374.2,0,1
w15375.1,1,1
w15375.5,0,1
w15379.1,0,2
w15379.2,1,0
w15380.2,0,1
w15381.2,0,1
w15381.3,0,1
w15383.2,0,1
w15386.1,1,1
w15386.3,1,1
w15388.1,0,1
w15390.1,0,1
w15402.1,0,1
w15404.2,0,0
w15408.1,0,1
w15409.1,0,1
w15409.2,0,1
w15409.3,0,1
w15410.1,1,1
w15411.1,0,1
w15411.2,0,1
w15412.1,0,1
w15413.2,0,1
w15416.1,0,0
w15416.2,0,1
w15417.3,0,0
w15427.1,0,1
w15428.2,0,1
w15431.1,0,1
w15433.1,0,1
w15434.3,0,0
w15436.2,1,0
w15441.2,0,0
w15441.3,0,1
w15441.4,0,0
w15451.3,0,1
w15452.1,0,1
w15454.1,0,1
w15455.2,0,2
w15455.4,0,1
w15456.1,1,1
w15456.3,0,1
w15461.1,1,1
w15463.1,0,1
w15467.1,1,1
w15468.1,1,1
w15471.1,0,1
w15471.3,0,1
w15471.4,0,1
w15471.5,0,0
w15472.2,1,0
w15473.2,0,1
w15477.1,1,1
w15477.3,0,1
w15478.1,0,1
w15478.3,1,1
w15480.2,1,1
w15485.2,0,0
w15487.2,0,2
w15495.2,0,0
w15498.1,0,0
w15500.2,0,0
w15500.3,0,0
w15500.4,0,0
w15502.1,0,1
w15502.2,0,1
w15506.1,0,0
w15506.4,0,1
w15508.1,0,1
w15508.4,1,1
w15515.1,0,2
w15516.2,1,1
w15517.2,0,0
w15521.1,0,2
w15523.1,0,1
w15523.2,0,1
w15524.1,0,1
w15524.3,1,1
w15524.5,0,1
w15525.1,0,1
w15525.4,0,1
w15526.3,0,1
w15529.2,0,1
w15530.1,0,1
w15534.2,0,1
w15535.2,0,1
w15536.2,0,1
w15536.3,0,1
w15540.1,0,1
w15544.3,0,1
w15546.2,0,1
w15546.4,0,1
w15547.4,0,1
w15550.2,0,1
w15551.3,-1,0
w15553.2,0,1
w15555.1,0,2
w15555.3,0,1
w15558.2,0,1
w15563.1,0,1
w15564.1,1,0
w15566.2,0,1
w15567.1,0,0
w15567.2,0,0
w15569.3,0,1
w15572.2,0,1
w15574.2,1,1
w15575.2,0,0
w15576.2,1,1
w15577.1,0,1
w15577.3,0,1
w15578.3,0,1
w15579.2,0,1
w15580.2,0,1
w15585.1,1,1
w15585.2,0,1
w15586.2,0,1
w15587.2,0,1
w15587.3,1,1
w15592.1,0,1
w15598.1,1,1
w15599.2,1,0
w15600.1,0,1
w15600.2,0,0
w15604.2,1,1
w15606.2,1,1
w15606.3,1,1
w15606.5,0,1
w15608.1,0,1
w15608.2,0,1
w15610.2,1,1
